Consulta Dinâmica de Receita 2009
Unidade Gestora;Gestão;Categoria Econômica;Origem;Espécie;Rubrica;Alínea;Subalínea;Exercício;Mês;Receita Prevista;Receita Realizada;Diferença;% Realizado;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO S/RENDA E PROVENTOS  DE QUALQUER NATUREZA";"IRRF SOBRE RENDIMENTOS DO TRABALHO";"2009";;1.393.710.344,00;1.256.392.325,54;137.318.018,46;90,15;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO S/RENDA E PROVENTOS  DE QUALQUER NATUREZA";"PESSOAS FÍSICAS";"2009";;0,00;390.674,75;-390.674,75;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO S/RENDA E PROVENTOS  DE QUALQUER NATUREZA";"PESSOAS JURÍDICAS";"2009";;0,00;30.635.474,19;-30.635.474,19;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO S/TRANSMISSÃO"CAUSA MORTIS"E DOAÇÃO BENS E DIREITOS";"IMPOSTO TRANSMISSÃO CAUSA MORTIS E DOAÇÃO BEM";"2009";;26.982.372,00;25.346.014,66;1.636.357,34;93,94;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO S/TRANSMISSÃO"CAUSA MORTIS"E DOAÇÃO BENS E DIREITOS";"ITCD - PARCELAMENTO DE DÉBITO NÃO INSC.EM DAT";"2009";;0,00;251.031,95;-251.031,95;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO SOBRE A PROPR.PRED. TERRIT. URBANA";"IMPOSTO SOBRE A PROPR.PRED. TERRIT. URBANA";"2009";;390.554.120,00;361.091.457,75;29.462.662,25;92,46;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO SOBRE A PROPR.PRED. TERRIT. URBANA";"IPTU - LEI COMPLEMENTAT 52/97 - SINAL";"2009";;0,00;5.620,09;-5.620,09;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO SOBRE A PROPR.PRED. TERRIT. URBANA";"IPTU - NOTIFICAÇÃO";"2009";;0,00;556.273,26;-556.273,26;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"IMPOSTOS";"IMPOSTOS SOBRE O PATRIMÔNIO E A RENDA";"IMPOSTO SOBRE A PROPR.PRED. TERRIT. URBANA";"IPTU - PARCELAMENTO DÉBITO NÃO INSC. DIVIDA ATIVA TRIBUTÁRIA";"2009";;0,00;3.195.874,07;-3.195.874,07;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE  FISCALIZAÇÃO SOBRE SERV PÚBL. DE ABAST. DE ÁGUA E SANEAMENT";"TAXA DE  FISCALIZAÇÃO SOBRE SERV PÚBL. DE ABAST. DE ÁGUA E SANEAMENT";"2009";;7.965.718,00;7.968.336,70;-2.618,70;100,03;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL";"TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL";"2009";;90.000,00;0,00;90.000,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE CONTROLE E FISCALIZAÇÃO AMBIENTAL";"TAXA DE LIÇENÇA PRÉVIA";"2009";;1.122.428,00;2.267,49;1.120.160,51;0,20;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE DE FISCALIZAÇÃO DO USO DOS RECURSOS HIDRICOS";"TAXA DE DE FISCALIZAÇÃO DO USO DOS RECURSOS HIDRICOS";"2009";;13.661.000,00;15.673.378,69;-2.012.378,69;114,73;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE EXECUÇÃO DE OBRAS - TEO";"TAXA DE EXECUÇÃO DE OBRAS - TEO";"2009";;2.922.665,00;91.752,37;2.830.912,63;3,14;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA";"TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA";"2009";;0,00;8.497,12;-8.497,12;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS P/EXERCÍCIO DO PODER DE POLÍCIA";"TAXA DE FUNCIONAMENTO DE ESTABELECIMENTO";"TAXA DE FUNCIONAMENTO DE ESTABELECIMENTO";"2009";;12.248.396,00;8.644.714,09;3.603.681,91;70,58;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE EXPEDIENTE";"TAXA DE EXPEDIENTE";"2009";;196.637,00;314.486,61;-117.849,61;159,93;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE FISCALIZAÇÃO,PREVENÇÃO E EXTINÇÃO DE INCÊNDIO E PÂNICO";"TAXA DE FISCALIZAÇÃO,PREVENÇÃO E EXTINÇÃO DE INCÊNDIO E PÂNICO";"2009";;0,00;35.897,90;-35.897,90;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE LIMPEZA PÚBLICA";"TAXA LIMPEZA PÚBLICA - NORMAL";"2009";;83.834.747,00;78.306.033,84;5.528.713,16;93,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE LIMPEZA PÚBLICA";"TAXA LIMPEZA PÚBLICA - NOTIFICAÇÃO";"2009";;0,00;2.086.149,40;-2.086.149,40;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE LIMPEZA PÚBLICA";"TLP - LC 52/97 - SINAL PRECATÓRIO";"2009";;0,00;4,45;-4,45;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE LIMPEZA PÚBLICA";"TLP PARCELAMENTO DÉBITO NÃO INSCRITO EM DAT";"2009";;0,00;718.316,16;-718.316,16;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITA TRIBUTÁRIA";"TAXAS";"TAXAS PELA PRESTAÇÃO DE SERVIÇOS";"TAXA DE VISTORIA DE ESTABELECIMENTOS - SID";"TAXA DE VISTORIA DE ESTABELECIMENTOS - SID";"2009";;15.000,00;3.004,45;11.995,55;20,03;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"RECEITAS CORRENTES";"RECEITAS CORRENTES";"RECEITAS CORRENTES";"RECEITAS CORRENTES";"RECEITAS CORRENTES";"2009";;0,00;0,00;0,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"FUNDO DA CRIANÇA E DO ADOLESCENTE DO DF";"FUNDO DA CRIANÇA E DO ADOLESCENTE DO DF";"2009";;0,00;5,99;-5,99;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"FUNDO DE APOIO A ARTE E A CULTURA";"FUNDO DE APOIO A ARTE E A CULTURA";"2009";;0,00;72.439,35;-72.439,35;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"FUNDO DE GERAÇÃO DE EMPREGO E RENDA - FUNGER";"FUNDO DE GERAÇÃO DE EMPREGO E RENDA - FUNGER";"2009";;0,00;5.014.740,85;-5.014.740,85;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE INSTITUIÇÕES PRIVADAS";"PROGRAMA DE ASSISTÊNCIA JURÍDICA - PROJUR";"PROGRAMA DE ASSISTÊNCIA JURÍDICA - PROJUR";"2009";;0,00;5,99;-5,99;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO E SUAS ENTIDADES";"DEMAIS TRANSFERÊNCIAS  DE CONVÊNIOS -";"DEMAIS TRANSFERÊNCIAS  DE CONVÊNIOS -";"2009";;31.269.813,00;33.891.434,22;-2.621.621,22;108,38;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO E SUAS ENTIDADES";"TRANSFERÊNCIAS  DE CONVÊNIOS ÀS AÇÕES DE PROMOÇÃO DE EMPREGO, TRABALHO";"TRANSFERÊNCIAS  DE CONVÊNIOS ÀS AÇÕES DE PROMOÇÃO DE EMPREGO, TRABALHO";"2009";;3.662.910,00;499.985,00;3.162.925,00;13,65;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO E SUAS ENTIDADES";"TRANSFERÊNCIAS  DE CONVÊNIOS PROGRAMA SEGURANÇA PÚBLICA";"TRANSFERÊNCIAS  DE CONVÊNIOS PROGRAMA SEGURANÇA PÚBLICA";"2009";;17.414.733,00;32.293.752,18;-14.879.019,18;185,44;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DA UNIÃO E SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS - PROGRAMA DE EDUCAÇÃO";"TRANSFERÊNCIAS DE CONVÊNIOS - PROGRAMA DE EDUCAÇÃO";"2009";;777.205,00;13.200,00;764.005,00;1,70;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DO DISTRITO FEDERAL";"OUTRAS TRANSFERÊNCIAS  DE CONVÊNIOS ENTRE ÓRGÃOS DO DISTRITO FEDERAL";"OUTRAS TRANSFERÊNCIAS  DE CONVÊNIOS ENTRE ÓRGÃOS DO DISTRITO FEDERAL";"2009";;0,00;3.036.470,84;-3.036.470,84;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS  DE CONVÊNIOS";"TRANSFERÊNCIAS  DE CONVÊNIOS DO DISTRITO FEDERAL";"TRANSFERÊNCIAS  DE CONVÊNIOS PROGRAMA DE SEGURANÇA";"TRANSFERÊNCIAS  DE CONVÊNIOS PROGRAMA DE SEGURANÇA";"2009";;0,00;618.196,46;-618.196,46;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS DE PESSOAS";"TRANSFERÊNCIAS DE PESSOAS";"FUNDO DE DIREITO DO CONSUMIDOR";"FUNDO DE DIREITO DO CONSUMIDOR";"2009";;0,00;30.487,64;-30.487,64;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS DE PESSOAS";"TRANSFERÊNCIAS DE PESSOAS";"FUNDO PARA GERAÇÃO DE EMPREGO E RENDA - FUNGER";"FUNDO PARA GERAÇÃO DE EMPREGO E RENDA - FUNGER";"2009";;11.615.000,00;0,00;11.615.000,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS DE PESSOAS";"TRANSFERÊNCIAS DE PESSOAS";"PROGRAMA DE ASSISTÊNCIA JURÍDICA - PROJUR";"PROGRAMA DE ASSISTÊNCIA JURÍDICA - PROJUR";"2009";;0,00;1.582,00;-1.582,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"OUTRAS TRANSFERÊNCIAS  DA UNIÃO";"APOIO FINANCEIRO AOS MUNICIPIOS";"2009";;0,00;3.071.996,33;-3.071.996,33;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"OUTRAS TRANSFERÊNCIAS DA UNIÃO";"COMPENSAÇÃO FINANCEIRA ESFORÇO EXPORTADOR";"2009";;0,00;0,00;0,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"OUTRAS TRANSFERÊNCIAS DA UNIÃO";"CONTRIBUIÇÃO S/REC.DE CONCURSOS DE PROGNÓSTICOS ESPORTIVOS";"2009";;2.526.200,00;2.597.818,82;-71.618,82;102,84;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA PARTE  CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO";"2009";;28.711.000,00;13.691.640,07;15.019.359,93;47,69;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO FUNDO DE PARTIC DOS MUNICÍPIOS";"2009";;91.028.188,00;80.792.387,12;10.235.800,88;88,76;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE DO IMPOSTO S/PRODUTOS INDUST - IPI";"2009";;2.613.000,00;2.806.694,88;-193.694,88;107,41;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE FUNDO PARTIC DOS ESTADOS E DF";"2009";;332.433.413,00;312.370.814,15;20.062.598,85;93,96;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"PARTICIPAÇÃO NA RECEITA DA UNIÃO";"COTA-PARTE IMP S/ PROPR. TERRITORIAL RURAL.";"2009";;1.014.000,00;443.242,16;570.757,84;43,71;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSF. DA COMPENSAÇÃO FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS";"COMPENSAÇÃO FINANCEIRA P/UT. RECURSOS HÍDRICOS";"2009";;586.000,00;731.358,23;-145.358,23;124,81;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSF. DA COMPENSAÇÃO FINANCEIRA PELA EXPLORAÇÃO DE RECURSOS NATURAIS";"COTA-PARTE DA COMPENSAÇÃO DE  RECURSOS  MINERAIS";"2009";;490.320,00;1.853.752,21;-1.363.432,21;378,07;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIA FINANCEIRA - DO ICMS - DESONERAÇÃO LC 87/96";"TRANSFERÊNCIA FINANCEIRA - DO ICMS - DESONERAÇÃO LC 87/96";"2009";;19.502.473,00;15.790.125,00;3.712.348,00;80,96;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIAS DE RECURSOS DO FNDE";"RECURSOS DO PROG.NAC.DE ALIMENTAÇÃO ESCOLAR - PNAE";"2009";;17.770.000,00;23.087.552,40;-5.317.552,40;129,92;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIAS DE RECURSOS DO FNDE";"RECURSOS DO PROG.NAC.DE ALIMENTAÇÃO ESCOLAR EM CRECHE";"2009";;795.000,00;563,50;794.436,50;0,07;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIAS DE RECURSOS DO FNDE";"RECURSOS DO PROG.NAC.DE TRANSPORTE ESCOLAR -  PNATE";"2009";;950.000,00;705.792,96;244.207,04;74,29;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIAS DE RECURSOS DO FNDE";"RECURSOS DO PROGRAMA BRASIL ALFABETIZADO";"2009";;26.250,00;26.250,00;0,00;100,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS CORRENTES";"TRANSFERÊNCIAS CORRENTES";"TRANSFERÊNCIAS INTERGOVERNAMENTAIS";"TRANSFERÊNCIAS DA UNIÃO";"TRANSFERÊNCIAS DE RECURSOS DO FNDE";"TRANSFERÊNCIA  DO SALÁRIO  EDUCAÇÃO";"2009";;169.729.000,00;158.865.408,90;10.863.591,10;93,60;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"ALIENAÇÃO DE BENS";"ALIENAÇÃO DE BENS IMÓVEIS";"ALIENAÇÃO DE IMÓVEIS URBANOS";"ALIENAÇÃO DE IMÓVEIS URBANOS";"ALIENAÇÃO DE IMÓVEIS URBANOS";"2009";;3.000.000,00;12.666.745,11;-9.666.745,11;422,22;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"ALIENAÇÃO DE BENS";"ALIENAÇÃO DE BENS MÓVEIS";"ALIENAÇÃO DE OUTROS BENS MÓVEIS";"ALIENAÇÃO DE OUTROS BENS MÓVEIS";"ALIENAÇÃO DE OUTROS BENS MÓVEIS";"2009";;0,00;2.130.509,77;-2.130.509,77;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO EXTERNAS";"OPERAÇÕES DE CRÉD. EXTERNAS RELATIVAS À PROGRAMA DE GOVERNO";"OPERAÇÕES DE CRÉD.EXTERNAS PARA  PROGRAMA NACIONAL DE APOIO À MODERNIZ";"BIRD";"2009";;66.197.000,00;0,00;66.197.000,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO EXTERNAS";"OPERAÇÕES DE CRÉD. EXTERNAS RELATIVAS À PROGRAMA DE GOVERNO";"OPERAÇÕES DE CRÉD.EXTERNAS PARA PROGRAMA BRASÍLIA SUSTENTÁVEL";"BIRD";"2009";;38.503.773,00;23.890.657,00;14.613.116,00;62,05;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO EXTERNAS";"OPERAÇÕES DE CRÉD. EXTERNAS RELATIVAS À PROGRAMA DE GOVERNO";"OPERAÇÕES DE CRÉD.EXTERNAS PARA PROGRAMA DE SEGURANÇA";"BID";"2009";;109.867.928,00;0,00;109.867.928,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO EXTERNAS";"OPERAÇÕES DE CRÉD. EXTERNAS RELATIVAS À PROGRAMA DE GOVERNO";"OPERAÇÕES DE CRÉD.EXTERNAS PARA PROGRAMA DE TRANSPORTE";"BID";"2009";;55.000.000,00;73.280.218,27;-18.280.218,27;133,24;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO EXTERNAS";"OPERAÇÕES DE CRÉD. EXTERNAS RELATIVAS À PROGRAMA DE GOVERNO";"OPERAÇÕES DE CRÉD.IEXTERNAS PARA PROGRAMA DE SANEAMENTO";"BID";"2009";;111.337.251,00;11.385.435,00;99.951.816,00;10,23;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO INTERNAS";"OPERAÇÕES DE CRÉD.INTERNAS - CONTRATUAIS";"OPERAÇÕES DE CRÉD.INTERNAS P/ PROG. NAC. DE APOIO À GESTÃO ADM. E FISC";"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMA DE TRANSPORTE";"2009";;10.000.000,00;0,00;10.000.000,00;0,00;
"SECRETARIA DE ESTADO DE FAZENDA DO DF";"TESOURO";"RECEITAS DE CAPITAL";"OPERAÇÕES DE CRÉDITO";"OPERAÇÕES DE CRÉDITO INTERNAS";"OPERAÇÕES DE CRÉD.INTERNAS - CONTRATUAIS";"OPERAÇÕES DE CRÉD.INTERNAS PARA  PROGRAMA NACIONAL DE APOIO À ADMINIST";"OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMA DE TRANSPORTE";"2009";;1.438.000,00;0,00;1.438.000,00;0,00;
